raw_file_name,scene_name,processing_date_yymmdd,ome_tif_file_name,location,microscope,objective,experiment,condition_1,infectious_organism,condition_2,imaging_hours,well,channel_0,channel_1,channel_2,channel_3,channel_4,physical_size_unit_x,physical_size_unit_y,dtype,size_t,size_c,size_z,size_y,physical_size_y,size_x,physical_size_x,dims_order,int_well,treatment,is_train,plls-0,plls-1,plls-2,plls-3,plls-4,normalized_intensity_skewness-0,normalized_intensity_skewness-1,normalized_intensity_skewness-2,normalized_intensity_skewness-3,normalized_intensity_skewness-4,mean_over_std-0,mean_over_std-1,mean_over_std-2,mean_over_std-3,mean_over_std-4,flag,background_funct_date,background_funct_avg_method,background_funct_ball_radius,background_funct_white_bg-0,background_funct_white_bg-1,background_funct_white_bg-2,background_funct_white_bg-3,background_funct_white_bg-4,background_funct_gau_smooth,illumination_correction_date,illumination_correction_file_name,illumination_correction_method,illumination_correction_offset,illumination_correction_rescale_background,illumination_correction_clip_output,illumination_correction_min_clip_value,illumination_correction_max_clip_value,illumination_correction_offset_background,segmentation_date,segmentation_file_name,segmentation_method,segmentation_method_version,cellpose_diameter,cellpose_flow_threshold,cellpose_cellprob_threshold,downsampling_factor,nucleus_median_filter_size,concactin_merge_median_filter_size,resize_order,output_dtype,features_extraction_date,features_data_frame,features_extraction_preprocessing
H7_DENV2_MOI1_40h_fixed_stained_well6.nd2,G5,260804,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_G5.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well6,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,6,uninfected_JNJ_1802,1,-2.60834190479843,-1.0835553696401783,-2.93428055351338,-0.5606667629840651,-2.555788075406121,2.0861575384174955,0.7297817386312235,2.834220290917708,-0.1745699671611404,1.4526419731429028,2.157200273541343,21.319488988810235,1.7160982829777736,28.126008984033263,13.756191669875289,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_G5_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_G5_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_G5_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well6.nd2,G6,260804,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_G6.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well6,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,6,uninfected_JNJ_1802,1,-2.672989202882224,-1.2811358457129582,-2.95480012029846,-0.5654380798507641,-2.530667767640835,1.7445008640032666,1.3907690092732157,3.552011513786324,-0.1612648283228817,0.9371734103319737,2.12314633240318,18.09546379186966,1.6529501695758106,28.17113214550504,13.599955252708158,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_G6_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_G6_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well6_A07p4_G6_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,A2,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A2.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.495873775140172,-2.2051378401412927,-2.8008687772944207,-2.221247866794738,-2.017414819137368,4.646193010754156,2.9572835933511628,2.815632628910823,349.17389904821255,0.1669706886423856,2.4815358637661524,4.10839438179568,1.4903678169108705,3.490880519471556,23.2282466043005,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A2_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A2_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A2_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,A3,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A3.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.366039359506151,-1.9519346406957885,-2.855227177540961,-0.7527028714995472,-1.9653684273414656,3.979047227650171,2.548531733880724,3.673837983410103,13.223419941655056,-0.483482462158429,2.687767912413247,5.702736446471728,1.4297763388910314,26.45466434738104,24.87278795634985,1,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A3_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A3_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A3_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,A4,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A4.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.506091026736504,-1.925442032272473,-2.72476032193792,-1.1998170573600526,-2.132586314086355,3.201866196251311,2.1799159760960727,2.426850030672288,108.09973708978411,0.1032569101531746,2.214426162007017,6.467537481612982,1.7630907606820323,19.99365114148606,21.982217962812385,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A4_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A4_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A4_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,A5,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A5.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.6074909134743742,-1.850190192380478,-2.819666875875388,-0.7073454262908258,-2.1792145064228703,3.873627255509237,2.0293761418096405,3.106532844848453,4.385986569141385,-0.414205117829324,1.9705064970834267,6.768073622538312,1.5147347723299027,27.057278466223924,21.82338060599152,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A5_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A5_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A5_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,A7,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A7.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.605262883980973,-2.0185261169237267,-2.821304352057641,-0.6499386566742023,-2.3066165216174825,2.248173469404196,1.123391708813975,2.634237204273791,0.5600720002654911,0.3251855642216597,2.06676397364294,5.849861340935443,1.8654863181653487,26.9513692410438,19.16038491878484,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A7_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A7_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_A7_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,B5,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B5.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.51297507246732,-1.419067328385952,-2.75030502484123,-0.7914049454583051,-2.1452337967624624,3.215006731226875,1.995966778320831,2.716984783607049,24.89035396024608,0.1754098719938806,2.254319811734625,14.689561395137687,1.7251774444680692,26.26814977086945,21.43144992352918,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B5_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B5_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B5_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,B4,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B4.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.4888955181469026,-1.3518445988676209,-2.8243914646608044,-0.6877505781916503,-2.09467966013882,3.160874992775617,1.2742228862336469,3.158181276931226,4.721019875244533,0.0408138681595736,2.3197838243739106,15.097053294666386,1.627542603911404,26.94935347224932,21.89284988440217,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B4_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B4_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B4_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,B3,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B3.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.494328850949456,-1.4510940970086772,-2.77257571668716,-2.546187279583652,-2.157125080493705,3.547854247563581,1.5742932354088746,2.92920806825475,295.37733583483384,0.6667136535427582,2.598865558849902,13.88253397551042,1.7516600943716467,3.50381017450834,21.067601973823347,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B3_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B3_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B3_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,B2,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B2.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.504996376624187,-1.6638773361543984,-2.8756430067666297,-2.1707042516350747,-2.1195965863996413,3.651918529666377,4.225111337589613,3.9248842124472776,261.8656686115144,0.3059997938260634,2.4274583739937468,11.460439963542338,1.4474351243503774,4.560966412796486,21.6460840589264,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B2_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B2_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B2_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,B1,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B1.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.534480766280477,-2.0222572215871493,-2.792386151563235,-1.2985897396336228,-2.141176162723237,2.2116298497200413,1.2365083684175564,2.390940398801949,105.46007258675374,0.0956258654328255,2.291249161307389,5.760341296896284,1.7653839096275672,18.173305327773743,20.564947606592888,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B1_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B1_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_B1_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,C1,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C1.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.3724855826221583,-1.401186075641566,-2.920257443119586,-0.93010768219113,-2.13923942149713,2.659252180497872,1.632326697357797,5.203279711564023,24.309037277385872,0.3329522520035464,3.322788717237622,15.433907112819634,1.4317908462685505,24.026923522876,20.979488707819097,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C1_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C1_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C1_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,C2,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C2.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.5018118904405893,-1.457239493554728,-2.751638811237975,-1.5727561854752483,-2.237306096288322,2.823542600912586,1.802555550806826,2.3488701877283527,148.02989893803812,0.4152732648589771,2.7137416077489345,15.09480058513279,1.9014101511198969,12.524226851246734,19.22934098950881,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C2_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C2_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C2_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,C3,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C3.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.4680106417420435,-1.3426830053401018,-2.7645213860818565,-1.2392782291310485,-2.154384834780375,3.0952969292390096,1.4782801458598702,3.13843887733098,128.06756328000907,0.3914906743710045,2.5620436589251594,16.124810803901696,1.74568865294979,19.897133872905275,21.260156148630443,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C3_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C3_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C3_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,C6,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C6.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.623809369156678,-1.2070908707522532,-2.849508175652024,-0.6055236865286632,-2.4558559768285404,2.0369932919729967,0.957217821842055,2.9272600991016904,0.0347406494400026,0.929302796785594,2.19933009486482,19.588625931643847,1.927743112903593,27.56995031592667,16.515524677764958,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C6_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C6_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C6_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,C7,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C7.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.610703019033028,-1.2590397826560122,-2.8584352311659256,-1.0633403328380686,-2.409113451178427,1.87533316378842,1.0889343786636811,2.953580973932345,95.58481876110346,0.4553254760890948,2.0453231629912696,18.706466470520585,1.9004139845183967,22.68768009990763,17.343159127322224,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C7_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C7_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_C7_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,D6,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_D6.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.611166818592887,-1.13175030232422,-2.88426888213272,-0.5768082179445148,-2.533026058331108,1.8170913896325784,0.7320676578371165,3.0514111072761767,0.0714270635102595,0.6055516276845438,2.203223241516387,20.90652993984168,1.8249075418965817,27.75736888637961,15.240390144534924,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_D6_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_D6_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_D6_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,D5,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_D5.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.6162985419129785,-0.96824044174542,-2.8931029730048183,-0.5932860691066273,-2.5218149800421474,1.7376080466282342,0.4361141148372551,2.7259451385699944,0.7766610072263642,0.6908282298986004,2.2021590957294155,23.75793316057112,1.7993315109766312,27.735145317519653,14.971205552266197,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_D5_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_D5_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_D5_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
H7_DENV2_MOI1_40h_fixed_stained_well2.nd2,D4,260804,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_D4.ome.tif,Center for Integrative Infectious Disease Research - Heidelberg (Germany),Nikon Ti2 - CSU-W1 - spinning disc,Nikon Apochromat Lambda-S 60x/1.40 Oil,A07.4,H7,DENV2,MOI1,40h,well2,Hoechst,Concanavalin-A-488,Phalloidin-568,anti-Nonstructural-Protein-3-647,Differential-Interference-Contrast,micron,micron,uint16,1,5,1,1024,0.325,1024,0.325,CYX,2,infected_JNJ_1802,1,-2.647734858457964,-1.2592919260183193,-2.843487082076617,-0.6640325622948954,-2.551375927861819,1.9313333840631512,0.972820728212306,2.483480975559403,5.985551536926805,2.3677958578086806,2.017439561581796,18.48065851774156,1.9134032669060264,27.08466473656249,14.41468078078339,0,260813,median,200,False,False,False,False,True,100,260819,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_D4_bg.ome.tif,division,400,max,False,0,,True,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_D4_bg_segmentation.ome.tif,cellpose,4.2.1.1,75,0.4,0.0,2,3,3,0,uint16,260824,H7_DENV2_MOI1_40h_fixed_stained_well2_A07p4_D4_bg.csv,move channel axis to last position; gaussian smoothing with sigma 3 along last axis; exclude labels touching image edge
